;Ano;Codigo;Codigo_Mes;Periodo;Casos;Descricao
1037;2018;3106;6;2018.06;44;3106 LESTE
1038;2018;3106;7;2018.07;33;3106 LESTE
1039;2018;3106;8;2018.08;23;3106 LESTE
1040;2018;3106;9;2018.09;17;3106 LESTE
1041;2018;3106;10;2018.10;14;3106 LESTE
1042;2018;3106;11;2018.11;15;3106 LESTE
1043;2018;3106;12;2018.12;14;3106 LESTE
1044;2019;3106;1;2019.01;65;3106 LESTE
1045;2019;3106;2;2019.02;85;3106 LESTE
1046;2019;3106;3;2019.03;182;3106 LESTE
1047;2019;3106;4;2019.04;552;3106 LESTE
1048;2019;3106;5;2019.05;901;3106 LESTE
1049;2019;3106;6;2019.06;498;3106 LESTE
1050;2019;3106;7;2019.07;195;3106 LESTE
1051;2019;3106;8;2019.08;88;3106 LESTE
1052;2019;3106;9;2019.09;70;3106 LESTE
1053;2019;3106;10;2019.10;74;3106 LESTE
1054;2019;3106;11;2019.11;73;3106 LESTE
1055;2019;3106;12;2019.12;125;3106 LESTE
1056;2020;3106;1;2020.01;480;3106 LESTE
1057;2020;3106;2;2020.02;644;3106 LESTE
1058;2020;3106;3;2020.03;1082;3106 LESTE
1059;2020;3106;4;2020.04;1135;3106 LESTE
1060;2020;3106;5;2020.05;701;3106 LESTE
1061;2020;3106;6;2020.06;343;3106 LESTE
1062;2020;3106;7;2020.07;156;3106 LESTE
1063;2020;3106;8;2020.08;65;3106 LESTE
1064;2020;3106;9;2020.09;71;3106 LESTE
1065;2020;3106;10;2020.10;77;3106 LESTE
1066;2020;3106;11;2020.11;115;3106 LESTE
1067;2020;3106;12;2020.12;264;3106 LESTE
1068;2021;3106;1;2021.01;171;3106 LESTE
1069;2021;3106;2;2021.02;241;3106 LESTE
1070;2021;3106;3;2021.03;426;3106 LESTE
1071;2021;3106;4;2021.04;386;3106 LESTE
1072;2021;3106;5;2021.05;490;3106 LESTE
1073;2021;3106;6;2021.06;241;3106 LESTE
1074;2021;3106;7;2021.07;108;3106 LESTE
1075;2021;3106;8;2021.08;51;3106 LESTE
1076;2021;3106;9;2021.09;30;3106 LESTE
1077;2021;3106;10;2021.10;21;3106 LESTE
1078;2021;3106;11;2021.11;57;3106 LESTE
1079;2021;3106;12;2021.12;177;3106 LESTE
1080;2007;3107;1;2007.01;42;3107 SUDESTE
1081;2007;3107;2;2007.02;301;3107 SUDESTE
1082;2007;3107;3;2007.03;830;3107 SUDESTE
1083;2007;3107;4;2007.04;941;3107 SUDESTE
1084;2007;3107;5;2007.05;797;3107 SUDESTE
1085;2007;3107;6;2007.06;276;3107 SUDESTE
1086;2007;3107;7;2007.07;94;3107 SUDESTE
1087;2007;3107;8;2007.08;22;3107 SUDESTE
1088;2007;3107;9;2007.09;21;3107 SUDESTE
1089;2007;3107;10;2007.10;25;3107 SUDESTE
1090;2007;3107;11;2007.11;19;3107 SUDESTE
1091;2007;3107;12;2007.12;18;3107 SUDESTE
1092;2008;3107;1;2008.01;47;3107 SUDESTE
1093;2008;3107;2;2008.02;299;3107 SUDESTE
1094;2008;3107;3;2008.03;1455;3107 SUDESTE
1095;2008;3107;4;2008.04;2302;3107 SUDESTE
1096;2008;3107;5;2008.05;1022;3107 SUDESTE
1097;2008;3107;6;2008.06;247;3107 SUDESTE
1098;2008;3107;7;2008.07;31;3107 SUDESTE
1099;2008;3107;8;2008.08;15;3107 SUDESTE
1100;2008;3107;9;2008.09;8;3107 SUDESTE
1101;2008;3107;10;2008.10;7;3107 SUDESTE
1102;2008;3107;11;2008.11;22;3107 SUDESTE
1103;2008;3107;12;2008.12;30;3107 SUDESTE
1104;2009;3107;1;2009.01;69;3107 SUDESTE
1105;2009;3107;2;2009.02;157;3107 SUDESTE
1106;2009;3107;3;2009.03;577;3107 SUDESTE
1107;2009;3107;4;2009.04;748;3107 SUDESTE
1108;2009;3107;5;2009.05;532;3107 SUDESTE
1109;2009;3107;6;2009.06;98;3107 SUDESTE
1110;2009;3107;7;2009.07;20;3107 SUDESTE
1111;2009;3107;8;2009.08;5;3107 SUDESTE
1112;2009;3107;9;2009.09;3;3107 SUDESTE
1113;2009;3107;10;2009.10;6;3107 SUDESTE
1114;2009;3107;11;2009.11;12;3107 SUDESTE
1115;2009;3107;12;2009.12;270;3107 SUDESTE
1116;2010;3107;1;2010.01;715;3107 SUDESTE
1117;2010;3107;2;2010.02;1300;3107 SUDESTE
1118;2010;3107;3;2010.03;3690;3107 SUDESTE
1119;2010;3107;4;2010.04;6960;3107 SUDESTE
1120;2010;3107;5;2010.05;4169;3107 SUDESTE
1121;2010;3107;6;2010.06;633;3107 SUDESTE
1122;2010;3107;7;2010.07;119;3107 SUDESTE
1123;2010;3107;8;2010.08;43;3107 SUDESTE
1124;2010;3107;9;2010.09;38;3107 SUDESTE
1125;2010;3107;10;2010.10;30;3107 SUDESTE
1126;2010;3107;11;2010.11;40;3107 SUDESTE
1127;2010;3107;12;2010.12;219;3107 SUDESTE
1128;2011;3107;1;2011.01;1014;3107 SUDESTE
1129;2011;3107;2;2011.02;1408;3107 SUDESTE
1130;2011;3107;3;2011.03;1477;3107 SUDESTE
1131;2011;3107;4;2011.04;2211;3107 SUDESTE
1132;2011;3107;5;2011.05;1514;3107 SUDESTE
1133;2011;3107;6;2011.06;258;3107 SUDESTE
1134;2011;3107;7;2011.07;38;3107 SUDESTE
1135;2011;3107;8;2011.08;21;3107 SUDESTE
1136;2011;3107;9;2011.09;10;3107 SUDESTE
1137;2011;3107;10;2011.10;12;3107 SUDESTE
1138;2011;3107;11;2011.11;4;3107 SUDESTE
1139;2011;3107;12;2011.12;72;3107 SUDESTE
1140;2012;3107;1;2012.01;78;3107 SUDESTE
1141;2012;3107;2;2012.02;70;3107 SUDESTE
1142;2012;3107;3;2012.03;377;3107 SUDESTE
1143;2012;3107;4;2012.04;665;3107 SUDESTE
1144;2012;3107;5;2012.05;382;3107 SUDESTE
1145;2012;3107;6;2012.06;177;3107 SUDESTE
1146;2012;3107;7;2012.07;52;3107 SUDESTE
1147;2012;3107;8;2012.08;21;3107 SUDESTE
1148;2012;3107;9;2012.09;17;3107 SUDESTE
1149;2012;3107;10;2012.10;8;3107 SUDESTE
1150;2012;3107;11;2012.11;19;3107 SUDESTE
1151;2012;3107;12;2012.12;40;3107 SUDESTE
1152;2013;3107;1;2013.01;1527;3107 SUDESTE
1153;2013;3107;2;2013.02;4010;3107 SUDESTE
1154;2013;3107;3;2013.03;7833;3107 SUDESTE
1155;2013;3107;4;2013.04;6246;3107 SUDESTE
1156;2013;3107;5;2013.05;1845;3107 SUDESTE
1157;2013;3107;6;2013.06;301;3107 SUDESTE
1158;2013;3107;7;2013.07;29;3107 SUDESTE
1159;2013;3107;8;2013.08;11;3107 SUDESTE
1160;2013;3107;9;2013.09;10;3107 SUDESTE
1161;2013;3107;10;2013.10;12;3107 SUDESTE
1162;2013;3107;11;2013.11;20;3107 SUDESTE
1163;2013;3107;12;2013.12;45;3107 SUDESTE
1164;2014;3107;1;2014.01;61;3107 SUDESTE
1165;2014;3107;2;2014.02;48;3107 SUDESTE
1166;2014;3107;3;2014.03;106;3107 SUDESTE
1167;2014;3107;4;2014.04;340;3107 SUDESTE
1168;2014;3107;5;2014.05;320;3107 SUDESTE
1169;2014;3107;6;2014.06;149;3107 SUDESTE
1170;2014;3107;7;2014.07;70;3107 SUDESTE
1171;2014;3107;8;2014.08;29;3107 SUDESTE
1172;2014;3107;9;2014.09;48;3107 SUDESTE
1173;2014;3107;10;2014.10;74;3107 SUDESTE
1174;2014;3107;11;2014.11;33;3107 SUDESTE
1175;2014;3107;12;2014.12;59;3107 SUDESTE
1176;2015;3107;1;2015.01;212;3107 SUDESTE
1177;2015;3107;2;2015.02;159;3107 SUDESTE
1178;2015;3107;3;2015.03;613;3107 SUDESTE
1179;2015;3107;4;2015.04;2718;3107 SUDESTE
1180;2015;3107;5;2015.05;3203;3107 SUDESTE
1181;2015;3107;6;2015.06;1244;3107 SUDESTE
1182;2015;3107;7;2015.07;450;3107 SUDESTE
1183;2015;3107;8;2015.08;207;3107 SUDESTE
1184;2015;3107;9;2015.09;122;3107 SUDESTE
1185;2015;3107;10;2015.10;170;3107 SUDESTE
1186;2015;3107;11;2015.11;614;3107 SUDESTE
1187;2015;3107;12;2015.12;3455;3107 SUDESTE
1188;2016;3107;1;2016.01;11157;3107 SUDESTE
1189;2016;3107;2;2016.02;17121;3107 SUDESTE
1190;2016;3107;3;2016.03;18085;3107 SUDESTE
1191;2016;3107;4;2016.04;11963;3107 SUDESTE
1192;2016;3107;5;2016.05;3930;3107 SUDESTE
1193;2016;3107;6;2016.06;525;3107 SUDESTE
1194;2016;3107;7;2016.07;61;3107 SUDESTE
1195;2016;3107;8;2016.08;34;3107 SUDESTE
1196;2016;3107;9;2016.09;22;3107 SUDESTE
1197;2016;3107;10;2016.10;43;3107 SUDESTE
1198;2016;3107;11;2016.11;71;3107 SUDESTE
1199;2016;3107;12;2016.12;187;3107 SUDESTE
1200;2017;3107;1;2017.01;172;3107 SUDESTE
1201;2017;3107;2;2017.02;88;3107 SUDESTE
1202;2017;3107;3;2017.03;92;3107 SUDESTE
1203;2017;3107;4;2017.04;59;3107 SUDESTE
1204;2017;3107;5;2017.05;48;3107 SUDESTE
1205;2017;3107;6;2017.06;8;3107 SUDESTE
1206;2017;3107;7;2017.07;8;3107 SUDESTE
1207;2017;3107;8;2017.08;7;3107 SUDESTE
1208;2017;3107;9;2017.09;29;3107 SUDESTE
1209;2017;3107;10;2017.10;43;3107 SUDESTE
1210;2017;3107;11;2017.11;65;3107 SUDESTE
1211;2017;3107;12;2017.12;164;3107 SUDESTE
1212;2018;3107;1;2018.01;332;3107 SUDESTE
1213;2018;3107;2;2018.02;367;3107 SUDESTE
1214;2018;3107;3;2018.03;546;3107 SUDESTE
1215;2018;3107;4;2018.04;1862;3107 SUDESTE
1216;2018;3107;5;2018.05;514;3107 SUDESTE
1217;2018;3107;6;2018.06;74;3107 SUDESTE
1218;2018;3107;7;2018.07;36;3107 SUDESTE
1219;2018;3107;8;2018.08;21;3107 SUDESTE
1220;2018;3107;9;2018.09;28;3107 SUDESTE
1221;2018;3107;10;2018.10;48;3107 SUDESTE
1222;2018;3107;11;2018.11;72;3107 SUDESTE
1223;2018;3107;12;2018.12;135;3107 SUDESTE
1224;2019;3107;1;2019.01;293;3107 SUDESTE
1225;2019;3107;2;2019.02;730;3107 SUDESTE
1226;2019;3107;3;2019.03;1939;3107 SUDESTE
1227;2019;3107;4;2019.04;3372;3107 SUDESTE
1228;2019;3107;5;2019.05;6203;3107 SUDESTE
1229;2019;3107;6;2019.06;2131;3107 SUDESTE
1230;2019;3107;7;2019.07;611;3107 SUDESTE
1231;2019;3107;8;2019.08;109;3107 SUDESTE
1232;2019;3107;9;2019.09;72;3107 SUDESTE
1233;2019;3107;10;2019.10;80;3107 SUDESTE
1234;2019;3107;11;2019.11;74;3107 SUDESTE
1235;2019;3107;12;2019.12;170;3107 SUDESTE
1236;2020;3107;1;2020.01;975;3107 SUDESTE
1237;2020;3107;2;2020.02;1231;3107 SUDESTE
1238;2020;3107;3;2020.03;772;3107 SUDESTE
1239;2020;3107;4;2020.04;679;3107 SUDESTE
1240;2020;3107;5;2020.05;435;3107 SUDESTE
1241;2020;3107;6;2020.06;177;3107 SUDESTE
1242;2020;3107;7;2020.07;110;3107 SUDESTE
1243;2020;3107;8;2020.08;53;3107 SUDESTE
1244;2020;3107;9;2020.09;49;3107 SUDESTE
1245;2020;3107;10;2020.10;44;3107 SUDESTE
1246;2020;3107;11;2020.11;56;3107 SUDESTE
1247;2020;3107;12;2020.12;99;3107 SUDESTE
1248;2021;3107;1;2021.01;260;3107 SUDESTE
1249;2021;3107;2;2021.02;680;3107 SUDESTE
1250;2021;3107;3;2021.03;1455;3107 SUDESTE
1251;2021;3107;4;2021.04;1120;3107 SUDESTE
1252;2021;3107;5;2021.05;474;3107 SUDESTE
1253;2021;3107;6;2021.06;255;3107 SUDESTE
1254;2021;3107;7;2021.07;76;3107 SUDESTE
1255;2021;3107;8;2021.08;31;3107 SUDESTE
1256;2021;3107;9;2021.09;34;3107 SUDESTE
1257;2021;3107;10;2021.10;32;3107 SUDESTE
1258;2021;3107;11;2021.11;50;3107 SUDESTE
1259;2021;3107;12;2021.12;55;3107 SUDESTE
1260;2007;3108;1;2007.01;380;3108 NORTE
1261;2007;3108;2;2007.02;393;3108 NORTE
1262;2007;3108;3;2007.03;529;3108 NORTE
1263;2007;3108;4;2007.04;367;3108 NORTE
1264;2007;3108;5;2007.05;215;3108 NORTE
1265;2007;3108;6;2007.06;78;3108 NORTE
1266;2007;3108;7;2007.07;45;3108 NORTE
1267;2007;3108;8;2007.08;13;3108 NORTE
1268;2007;3108;9;2007.09;6;3108 NORTE
1269;2007;3108;10;2007.10;40;3108 NORTE
1270;2007;3108;11;2007.11;85;3108 NORTE
1271;2007;3108;12;2007.12;134;3108 NORTE
1272;2008;3108;1;2008.01;255;3108 NORTE
1273;2008;3108;2;2008.02;139;3108 NORTE
1274;2008;3108;3;2008.03;363;3108 NORTE
1275;2008;3108;4;2008.04;1146;3108 NORTE
1276;2008;3108;5;2008.05;841;3108 NORTE
1277;2008;3108;6;2008.06;266;3108 NORTE
1278;2008;3108;7;2008.07;52;3108 NORTE
1279;2008;3108;8;2008.08;25;3108 NORTE
1280;2008;3108;9;2008.09;22;3108 NORTE
1281;2008;3108;10;2008.10;39;3108 NORTE
1282;2008;3108;11;2008.11;42;3108 NORTE
1283;2008;3108;12;2008.12;43;3108 NORTE
1284;2009;3108;1;2009.01;94;3108 NORTE
1285;2009;3108;2;2009.02;196;3108 NORTE
1286;2009;3108;3;2009.03;205;3108 NORTE
